timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure,altitude
1772665938797,-0.064643,0.045490,-9.813833,0.000533,-0.001065,0.000533,18.06,21.48,35.28,,
1772665938848,-0.067038,0.043096,-9.818622,0.001065,-0.002131,0.000000,17.46,21.42,35.58,,
1772665938897,-0.071826,0.043096,-9.813833,0.000000,-0.000533,0.001065,16.98,21.42,36.24,,
1772665938947,-0.067038,0.050278,-9.809045,0.000533,-0.000533,0.000533,17.04,21.36,35.64,,
1772665938997,-0.076614,0.045490,-9.809045,0.001065,-0.002663,0.000533,17.76,21.42,34.62,,
1772665939047,-0.064643,0.055067,-9.804255,0.000533,-0.002131,0.000000,18.12,21.36,34.74,,
1772665939097,-0.067038,0.047884,-9.801862,0.001065,-0.000533,0.000533,18.24,20.88,35.34,,
1772665939147,-0.064643,0.040701,-9.804255,0.000533,0.000000,0.000000,18.24,20.88,36.18,,
1772665939198,-0.069432,0.045490,-9.794679,0.000533,-0.002131,0.000000,17.64,21.24,36.42,,
1772665939247,-0.064643,0.045490,-9.801862,-0.000533,-0.000533,0.000533,17.52,21.54,35.82,,
1772665939297,-0.076614,0.045490,-9.763555,0.003196,0.010120,0.000533,17.82,21.78,35.16,,
1772665939348,-0.071826,0.052672,-9.794679,-0.001065,-0.000533,0.000533,17.64,21.78,34.92,,
1772665939397,-0.057461,0.045490,-9.804255,0.001598,-0.000533,0.001065,17.64,21.84,34.92,,
1772665939447,-0.064643,0.045490,-9.809045,0.001598,0.001065,0.001065,17.10,21.72,35.22,,
1772665939497,-0.071826,0.045490,-9.818622,-0.002131,-0.001065,0.000533,16.86,21.30,35.22,,
1772665939547,-0.064643,0.050278,-9.806650,-0.000533,0.000533,0.001065,17.40,21.54,35.16,,
1772665939597,-0.059855,0.050278,-9.813833,0.000533,-0.001598,-0.000533,17.46,21.36,34.80,,
1772665939648,-0.069432,0.047884,-9.799467,0.000533,0.000533,0.000533,17.58,21.42,35.04,,
1772665939697,-0.069432,0.040701,-9.809045,-0.001065,-0.002663,0.001598,17.58,21.36,35.22,,
1772665939748,-0.067038,0.043096,-9.804255,0.000533,0.002131,0.001065,17.28,21.30,35.82,,
1772665939798,-0.069432,0.047884,-9.806650,0.000000,-0.001065,-0.000533,17.22,21.36,35.70,,
1772665939846,-0.074220,0.043096,-9.821015,0.000533,-0.000533,0.000000,17.16,21.36,35.40,,
1772665939897,-0.071826,0.040701,-9.801862,-0.000533,-0.002131,0.000533,17.94,21.36,35.22,,
1772665939947,-0.069432,0.047884,-9.818622,0.001065,0.000000,-0.000533,18.18,21.48,35.28,,
1772665939997,-0.071826,0.052672,-9.797073,0.000000,-0.003196,0.000533,18.30,21.42,35.82,,
1772665940047,-0.059855,0.045490,-9.801862,0.000000,-0.001598,0.000000,18.30,21.60,35.82,,
1772665940097,-0.064643,0.055067,-9.797073,-0.000533,-0.003196,0.000533,18.06,21.66,35.76,,
1772665940147,-0.069432,0.055067,-9.813833,0.000533,-0.003196,-0.000533,18.12,21.66,34.92,,
1772665940197,2.468422,0.442927,-9.677363,0.021838,0.064448,0.366451,17.94,21.30,34.80,,
1772665940247,1.110910,0.459687,-9.876082,-0.009055,0.025034,0.242880,17.94,21.12,34.80,,
1772665940297,0.814029,0.098162,-8.860941,0.014914,0.007989,0.045806,18.12,20.70,35.22,,
1772665940347,0.926556,0.002394,-9.639056,0.004261,0.000000,-0.128364,18.12,20.70,35.10,,
1772665940396,1.453280,0.189142,-9.059659,0.068710,-0.091613,-0.409594,17.58,20.22,34.86,,
1772665940447,0.735020,0.126893,-9.624691,0.005859,-0.043676,-0.282828,17.04,20.64,34.32,,
1772665940497,0.478840,0.210690,-9.821015,-0.018109,-0.005326,-0.253533,16.68,21.18,33.60,,
1772665940547,0.720655,0.148441,-9.370906,0.050067,-0.024501,-0.300937,16.38,21.84,32.94,,
1772665940597,-0.179565,0.059855,-10.180145,-0.024501,0.049002,-0.241282,16.44,22.56,33.12,,
1772665940648,-0.560243,-0.158017,-10.323798,0.002131,0.035154,-0.203466,16.14,22.50,33.12,,
1772665940698,-0.486023,-0.158017,-9.294291,-0.020240,-0.053263,0.039947,15.66,22.62,33.48,,
1772665940747,-0.483629,-0.268151,-9.313444,-0.010653,-0.085221,0.155529,15.54,22.56,34.14,,
1772665940798,-0.677559,-0.158017,-10.089166,-0.010653,0.064448,0.151268,14.22,22.50,34.86,,
1772665940847,-0.517148,-0.265756,-9.952697,0.009055,-0.031425,0.161388,13.80,22.20,34.68,,
1772665940897,-1.247379,-0.184354,-10.577583,-0.023436,-0.051133,0.191215,13.62,22.14,33.84,,
1772665940948,-1.285686,-0.059855,-9.895236,-0.041013,0.033023,0.276436,14.04,22.14,33.66,,
1772665940997,-1.520318,0.227449,-9.852140,0.004261,0.135289,-0.058590,15.12,22.08,32.58,,
1772665941048,-1.826776,0.562637,-9.636662,0.002131,0.007457,-0.034088,15.78,22.14,32.40,,
1772665941098,-0.067038,0.081403,-9.768343,0.002663,0.002663,0.000533,16.20,22.08,32.10,,
1772665941148,-0.059855,0.057461,-9.818622,-0.002663,-0.003196,-0.000533,15.78,22.20,31.32,,
1772665941197,-0.055067,0.059855,-9.801862,0.000000,-0.001065,-0.000533,15.36,22.14,30.78,,
1772665941247,-0.067038,0.069432,-9.811439,0.000000,0.000533,-0.000533,15.06,21.78,30.72,,
1772665941298,-0.055067,0.081403,-9.799467,0.000533,0.000533,0.001065,16.02,21.84,30.66,,
1772665941348,-0.055067,0.062249,-9.821015,0.002131,-0.002663,0.001065,16.26,21.72,31.02,,
1772665941397,-0.069432,0.067038,-9.816227,0.001065,0.000533,0.002663,15.84,21.60,31.98,,
1772665941447,-0.064643,0.069432,-9.811439,0.000000,0.000000,0.000533,15.06,21.54,32.16,,
1772665941497,-0.062249,0.064643,-9.818622,0.001065,0.000000,0.001598,15.24,21.78,32.64,,
1772665941548,-0.059855,0.064643,-9.811439,-0.001065,0.000533,-0.001065,15.96,22.08,32.58,,
1772665941596,-0.069432,0.064643,-9.816227,0.000533,0.001065,0.000533,16.62,22.20,32.52,,
1772665941647,-0.062249,0.052672,-9.806650,0.000533,-0.001065,0.000533,16.38,21.96,32.76,,
1772665941697,-0.059855,0.064643,-9.804255,0.000533,0.000533,-0.000533,15.36,21.30,33.00,,
1772665941748,-0.074220,0.071826,-9.844957,0.002131,-0.001065,0.001598,15.30,21.06,33.24,,
1772665941797,-0.067038,0.076614,-9.751583,0.002663,0.000533,0.000000,14.94,21.06,32.58,,
